id;user;comment;date;mark;adjectives;polarity
337;j-a-julian;i just finished binge watching the godfather trilogy and my expectations were high for goodfellas. goodfellas is not even in the same league as the godfather trilogy. big names ... terrible acting. in need of a major edit to cut pointless material. the bits and pieces of the prime events are not connected in a cohesive manner. the movie just is not interesting and is vastly overrated. my advice, don't waste your time, the underrated godfather 3 is a much better film.;19 September 2019;2;['high', 'same', 'big', 'terrible', 'major', 'pointless', 'prime', 'cohesive', 'interesting', 'overrated', 'underrated', 'well'];-0.0753571428571428
338;Chuck-149;"tough and uncompromising with its rather hilarious moments, ""goodfellas"" is one of the best mafia movies ever. it's the story of henry hill, from the day he decided he wanted to be a gangster until the day he joined the witness protection program. all along the movie, he sticks with crazy tommy de vito (pesci) and living-mob-legend, jimmy conway (de niro) as they work for paulie (paul sorvino). all goes well for henry until he starts cheating on his wife and then gets sent to jail. the scenes in the jail where you see where wiseguys live apart from the rest of the prisoners are excellent (especially when henry describes diner in jail). as good as liotta, bracco , de niro, and sorvino are though, it's joe pesci who rules this movie. his incarnation of the crazy, cowboy-like, short-tempered tommy de vito, he is excellent and it's understandable that he won the oscar for best supporting-actor (he also supplies a lot of the laughs). don't miss this one. it's definitely one of scorsese's best.";16 August 1999;9;['tough', 'hilarious', 'good', 'crazy', 'excellent', 'good', 'crazy', 'like', 'excellent', 'understandable', 'good', 'good'];0.3711111111111111
339;Jerry Ables;this movie works so well as an intriguing look into the world of the mob and is filled with many great performances and dialogue. i think it's also worth pointing out that robert de niro and joe pesci worked so very well together here and they seemed to have a lot of fun making this movie. highly recommended to anyone who wants to see a good gangster movie.;22 April 2002;10;['intriguing', 'many', 'great', 'worth', 'good'];0.52
340;thomas-hardcastle-2;i absolutely adore this film. it's clever, shocking, funny, violent, educational and entertaining. the entire cast play their parts brilliantly, from the spine-tingling tommy, to the smooth, under-control jimmy. the film catches the zeitgeist in an exceptional manner, and shows both sides of the coin when you're a gangster - the perks and the ugly side. scorcese's use of comedy, mixed with horrific moments brings the film into a different light, as it is not just about being dangerous and deadly, but there are also humorous elements added to the mix as well. overall, the film shows that loyalty has its benefits, but in the end, the friend who screws the other over first will be the one that gets away with everything.;4 January 2009;9;['clever', 'shocking', 'funny', 'violent', 'educational', 'entertaining', 'entire', 'smooth', 'under', 'exceptional', 'ugly', 'horrific', 'different', 'dangerous', 'deadly', 'humorous', 'other'];-0.0994444444444444
341;Soysoy;"this is one of the most impressive movies i've seen at the film-making level. i'm extremely interested in the way directors build films as audiovisual evocative worlds with specific rules, more than i am in the actual stories told, so of course i enjoyed this immensely. i can see the influence this film had on many directors, sadly the style elements that were borrowed from it (mainly the editing/score style) have been very badly executed most of the time. strangely, i think that only french directors gaspard noe (in ""carne"" and ""seul contre tous"") and jean-pierre jeunet (in ""delicatessen"" and ""amelie"") could pull off effective cinematic works with these editing/score structures. since then, in mainstream cinema, these elements have mostly degenerated in a derivative mannerism without any power. sad. yeah, i definitely enjoyed the ride, and took good note of many fantastic cinematic devices, some great subtext (food as philosophy, almost as a character)... but still i have complaints. the first one is de niro. sorry but when i see him here, i still see an actor, not a character. i can take this when the movie takes a strong self-referential stance, deliberately using actors as actors, like in ""jackie brown"" or ""brazil"" where de niro fits perfectly. but here it doesn't work for me, i found it distracting (""hey, look, it's de niro!""). the second one is the root substance. these mob operas generally are entertaining, but have a very shallow philosophy, follow very strict narrative conventions and don't have much to offer as culture. i even find them rather questionable as role models for adolescents. so what we have here is brilliant thanks to the director, and the director only. even at the acting level: yes they're good, but their acting alone wouldn't have such power showed if scorcese had not used them as a chess master, moving pieces on the board. shallow substance, but very intelligent movie-making with power, wit and imagination. enthralling. so much so that it's only when the movie is over that one (possibly) realizes that something is missing. a tour-de-force.";19 November 2006;8;['impressive', 'interested', 'audiovisual', 'evocative', 'specific', 'more', 'actual', 'many', 'most', 'french', 'seul', 'tous', 'amelie', 'effective', 'cinematic', 'derivative', 'sad', 'good', 'many', 'fantastic', 'cinematic', 'great', 'first', 'strong', 'referential', 'second', 'entertaining', 'shallow', 'strict', 'narrative', 'much', 'questionable', 'brilliant', 'good', 'such', 'shallow', 'intelligent'];0.2839506172839506
342;a-07779-75123;"easy to understand story and an effective way of telling it; performances, editing, directing and everything with this movie is perfect. definitely one of scorsese's best works and might be the best one.";16 August 2020;9;['easy', 'effective', 'perfect', 'good', 'good'];0.6866666666666668
343;bradykitchen-33648;this is a flawless movie, every aspect is perfectly crafted. from the characters to the acting to the story to the dialogue everything is very well done. ray liotta does a phenomenal job in this lead role and the writers do an amazing job of writing a character for him. henry hill is the main character of this film and we get to see him go from a regular kid to a mobster back to a regular guy. that view from organized crime is interesting because we are learning the ins and outs of this lifestyle along with the main character. joe pesci and robert de niro also give phenomenal performances across the board and their characters add a more viewpoints into the life of crime. the movie tells a tale of loyalty in a sense. it shows that loyalty doesn't necessarily exist, yes there obviously is a sense of family and belonging amongst these people but the moment that someone threatens the family even hypothetically loyalty becomes non existent. lorraine bracco gives us the view of the family side of organized crime. we see her character go through the highs and low of marrying someone in this business and lorraine does an amazing job in this role. it seems that being a wife for someone in organized crime leaves you mentally unstable. constantly wondering whether your spouse is cheating on you or dead or arrested takes a toll and it is shown very well through karen. martin scorsese crafts on of the greatest crime dramas ever to grace the big screen. with a stacked cast and perfect character writing goodfellas will be used a movie model for years to come. 10/10.;5 February 2022;10;['flawless', 'phenomenal', 'lead', 'amazing', 'main', 'regular', 'regular', 'organized', 'interesting', 'main', 'phenomenal', 'more', 'non', 'existent', 'lorraine', 'organized', 'low', 'amazing', 'unstable', 'dead', 'great', 'big', 'stacked', 'perfect'];0.3833333333333333
344;emfern13;casino and this tie for second best scorsese movies. i overeacted in saying that casino is better than goodfellas but they are equally great films. casino does have similarities too goodfellas and that is casino's only weakness. but a reason for the similarities are cause there adapted screenplays from books by the same author so there will be some similarities between them. goodfellas is filled with great performances in it. robert de niro is solid in his role. joe pesci was excellent, he scares me. lorraine braccos performance was overrated. ray liotta was kind of weak compared to de niro and pesci. scorsese should have won for best director and the movie should have won best picture. 10 out of 10.;1 February 2003;10;['second', 'good', 'scorsese', 'well', 'great', 'only', 'same', 'great', 'solid', 'excellent', 'weak', 'good', 'good'];0.3931818181818182
345;emfern13;i overreacted in saying that casino was better than goodfellas, that is not true. i just said that cause i heard people writing bad stuff about casino and i didnt like that. they are both equally excellent. now i know why people say they are similar because they are both adapted screenplays from books with the same author. but it is two completely different places that they take place in. goodfellas has a bunch of excellent performances. joe pesci is fantastic as a bad ass. robert de niro was also great, liotta wasnt bad but he was overshadowed by the other two. lorraine braccos performance i think is overrated. this movie has a very well written script and deserved to win. scorseses direction is very well down in this movie. now i think scorsese should have won best director for this but the academy thought different. now hes gonna win for gangs of new york which is crap compared to goodfellas. he will win for gony cause they passed up the oppurtunity on goodfellas and raging bull. scorsese should have also at least be nominated for best director for casino. now he will win for a movie that doesnt deserve it.;27 January 2003;10;['well', 'true', 'bad', 'excellent', 'similar', 'same', 'different', 'excellent', 'fantastic', 'bad', 'great', 'bad', 'other', 'lorraine', 'good', 'different', 'least', 'good'];0.1515625
346;buckeyefanohiostate;"i love this movie to me it has every great gangster actor of its time and its directed by none other then martin scorsese! robert deniro is perfect as jimmy you really believe these guys are gangsters!!! i dont think there is a more popular movie quote the the great joe pescis line ""do i amuse you"" you can see the fear in every one of the eyes of those guys that one scene showed you how crazy every one thinks joe pesci is. this movies opening is probably the best ever its like it transports you to the time and your there lol.";18 January 2022;10;['great', 'other', 'perfect', 'popular', 'great', 'crazy', 'good'];0.4535714285714285
347;ethlaid;this is arguably scorsese's finest work. the long run time flies by, thanks to a fantastic comedic, intense, violent plot brought to life by liotta, pesci and de niro. who each have standout performances that are truly incredible. goodfellas is scorsese's masterpiece.;5 April 2021;10;['fine', 'long', 'fantastic', 'comedic', 'intense', 'violent', 'incredible'];0.1777777777777778
348;tml_pohlak_13;"to be frank, ""goodfellas"" is probably the best crime movie ever made. it is more than just a movie; it tells a captivating tale; it is perfectly cast; scorsese's direction is at its utmost brilliance. in fact, i'd venture to say that ""goodfellas"" far surpasses what francis ford coppola's much-loved ""the godfather"" has to offer. in the first place, the entire sympathy for the characters of ""the godfather"" depended on portraying them more as a dysfunctional family. this is not what a crime film should be. a crime film should be about *crime*, not men in tight suits pledging loyalty to each other. the characters of ""goodfellas"" are, above all, gangsters. as a matter of fact, one of the very first lines is ""as far back as i can remember, i always wanted to be a gangster"". at the same time, however, martin scorsese does not glorify violence. he does not overemphasize blood spattering or disturbing death sequences. the violence here is realistic, precisely because it's cold, cruel, and emotionless. as a result, this film is one of the more realistic, plausible, and believable crime films out there. another thing that is better about ""goodfellas"" is its length, 146 minutes compared to ""the godfather""'s 175. that might not seem like much at first, but think about it. that's just short of a half-hour. ""the godfather"", as is, could've easily been trimmed down by an hour. that can't be said about ""goodfellas"". things just happen in the film; it's interesting all the way, even during its more contemplative parts. additionally, the characters of ""goodfellas"" are really compelling, but i will avoid going in-depth here. martin scorsese is, as i've mentioned, at the top of his game when directing ""goodfellas"". one particular shot near the end stands out. scorsese makes use of the (as i like to call it) ""vertigo effect"" (ie zooming in while tracking backwards; the characters in the foreground remain approx. the same size while there is a significant shift in the background). this shot has been overused to the point of becoming cliche, yet it works effectively here. this is just one instance of scorsese's fantastic work on this film. he constantly keeps the audience engaged in the film and the characters. in the blink of an eye, a scene can shift from comedic to horrific. yet such transitions never seem jarring or awkwardly paced. one more thought about the film: the upbeat soundtrack that accompanies ""goodfellas"" is actually really well pulled off. whenever a song plays, it fits in perfectly with the action, both in melody and lyrics. the verdict: this is what a crime film should be all about: realistic, entertaining, gripping. ""goodfellas"" is just about flawless. overall rating: 10/10";30 June 2009;10;['frank', 'good', 'more', 'utmost', 'first', 'entire', 'dysfunctional', 'tight', 'other', 'first', 'same', 'realistic', 'cold', 'cruel', 'realistic', 'plausible', 'believable', 'well', 'much', 'short', 'half', 'interesting', 'contemplative', 'compelling', 'particular', 'vertigo', 'same', 'significant', 'fantastic', 'comedic', 'horrific', 'such', 'jarring', 'more', 'upbeat', 'realistic', 'entertaining', 'flawless', 'overall'];0.1334975369458128
349;beauzee;"saw this in the movies in 1990...as i walked back, up the aisle, and to my 1986 mazda 626, little did i realize it would be the most watched movie of my movie-watching career. the detail, the detail...the butter between slices of italian bread within reach of the fellas, as they stop off at pesci's moms' house to pick up a knife..and wind up picking up 3 pounds as scorsese's real life mom talks them into a very early breakfast and then provides a floor show: the worst ""religious art"" imaginable....you saw the scene (500 times). no complaints..but i will mention that lorraine bracco was robbed of frame-time, in my opinion. also...perhaps the soundtrack was a little top heavy with loud hit records, from time to time. buy it..all editions..the ""bulls"" will never know.";7 November 2014;10;['little', 'italian', 'real', 'early', 'bad', 'religious', 'imaginable', 'lorraine', 'little', 'heavy', 'loud'];-0.1281249999999999
350;r-48240;"at the end of the movie, poly was arrested. someone said, ""go to wall street. it's full of economic criminals."" 23 years later, in 2013, martin scorsese went to wall street and caught wolf of wall street.";27 March 2020;7;['poly', 'full', 'economic'];0.275
351;Bigweight66;the best gangster movie ever made for mine. a superstar cast with de niro, liotta and pesci at their very best, with a very solid and good supporting cast. based on a true story, the movie follows some friends from their teenage years into adulthood. their journey is a treacherous and murderess one, as they become involved with the mafia. these goodfellas live a lavish lifestyle, but after years of greed and corruption eventually their world comes crashing down. the story is interesting and well told, there's plenty of detail, but no overkill. the main characters all have a strong presence, at times they are likable, but don't be fooled. there is lots of double cross's, violence and shootings which is part of the territory in a tale like this.;25 January 2021;10;['good', 'good', 'solid', 'good', 'true', 'teenage', 'treacherous', 'involved', 'lavish', 'interesting', 'main', 'strong', 'likable', 'double'];0.3681818181818181
352;thesouthfamily2-552-707097;"""as far back as i can remember, i always wanted to be a gangster."" so says henry hill in the opening moments of martin scorsese's ""goodfellas,"" a movie about the tradecraft and culture of organized crime in new york. that he narrates his own story--and is later joined by his wife, narrating hers--is crucial to the movie's success. this is not an outsider's view, but a point-of-view movie based on nostalgia for the lifestyle. "" at the end of the film, henry (ray liotta) still misses the old days. his money is gone, most of his friends are dead, and his best friend was preparing to kill him, but after he finds safety in the federal witness protection program, he still complains. ""we were treated like movie stars with muscle,"" he remembers. ""today, everything is different. there's no action. i have to wait around like everyone else."" many of scorsese's best films have been poems about guilt. ""goodfellas"" is about guilt more than anything else. but it is not a straightforward morality play, in which good is established and guilt is the appropriate reaction toward evil. no, the hero of this film feels guilty for not upholding the mafia code - guilty of the sin of betrayal. and his punishment is banishment, into the witness protection program, where nobody has a name and the headwaiter certainly doesn't know it.";17 January 2014;10;['own', 'crucial', 'old', 'most', 'dead', 'good', 'federal', 'different', 'many', 'good', 'straightforward', 'appropriate', 'guilty', 'guilty'];0.2134615384615384
353;SmileyMcGrouchpants;"what's interesting is what martin scorsese said about adapting nicholas pigleggi's book: if they concentrated the scenes and the timelines together, ""the effect would be terrific."" here, what you're dealing with is what's scattered around the country -- boring, franki valli records and card games and formal attire -- jam-packed together in a way you could see there's some vitality to, and how. for once, the motives propelling all these cultural impulses -- what else can i say? -- like henny youngman have their backbone revealed, the electricity behind putting all these things out there: the pleasure of running thing. ""just like they did in the old country ... "" right. so, here's most of america -- the kind that got made fun of in ""the simpsons,"" because everyone had gotten sick of it -- pulled together by the guy manny farber says, like terrence malick in ""badlands,"" did with his ""mean streets"" a reflection of how people live nowadays with postcards, home movies, and other filtered media. there's so much on display, so much in the participatory background, that was consciously chosen by scorsese, that you could hardly pay attention to it all -- even the tv show karen's watching when she lets the agents in to search her home (""she spit on her own floor! why would anyone *do* that? i figure it was just easier to be polite!"") seems put there on purpose. and the rest of us are schnooks ... ""ordering pasta and getting egg noodles with ketchup."" scorsese lets us in on the backstory, and all hell breaks loose. and the world would never be the same.";8 November 2019;9;['interesting', 'terrific', 'boring', 'franki', 'formal', 'cultural', 'old', 'most', 'sick', 'mean', 'other', 'much', 'participatory', 'own', 'easy', 'polite', 'same'];0.0216575091575091
354;Chrimle;quite solid for a biography, but it certainly lacks the connection to the main character. so much so, there are some parts that is not told from the protagonist's perspective, but instead exposed by other characters. the same thing applies to narrating from someone else's perspective. albeit typical for this type of movie, the narration is monotone, plain and explains trivial things that did not need narration - almost as an after-thought. as if what was shown on screen was not enough, and they wanted to make sure they had convinced the audience that the gangsters were rich and powerful... the protagonist is difficult to connect with, as some actions are not shown until after the fact, and the lack of expressed emotions, thoughts and motives, makes him difficult to find likeable. the acting overall is quite bad, especially at the times where acting were vital. although some story was told here, it was not really compelling. a lot of names were thrown around, money-bundles were exchanged and bullets went flying, but overall it felt unnecessary. sure, the fact that the characters were untouchable was already obvious without the reoccurring narrator, but that also ruins any potential suspense and thus, the entire movie is a breeze - regardless of what happens, the character is unmoved and it perfectly fits with the flat acting.;1 December 2020;6;['solid', 'main', 'other', 'same', 'typical', 'monotone', 'plain', 'trivial', 'enough', 'sure', 'rich', 'powerful', 'difficult', 'difficult', 'likeable', 'bad', 'vital', 'compelling', 'unnecessary', 'untouchable', 'obvious', 'potential', 'entire', 'flat'];-0.0444642857142857
355;erentuna-97421;"easy to understand story and an effective way of telling it; performances, editing, directing and everything with this movie is perfect. definitely one of scorsese's best works and might be the best one.";1 August 2020;8;['easy', 'effective', 'perfect', 'good', 'good'];0.6866666666666668
356;teejayniles2345;"this three-act morality play that glorifies a refugee who escaped the ""mob culture"" is appealing for many reasons and unappealing for many more! as a star-making vehicle for ray liotta, it succeeds on the basis of his and lorraine bracco's nuanced portrayals. goodfellas should really have been named wise guys but ran into name or prior copyright (?) confusion, i believe. following along many of the same heavily beaten paths of the two worthy godfather movies of the 1970's, in goodfellas, the mob ""wise guys"" are amoral, capitalistic hedonists who try to succeed and attain the ""american dream."" a much better movie made last year (traffic, directed by steven soderbergh) uncovered the sordid venality of drug pushers whose hypocritical ""family values"" are truly a sham. in the goodfellas storyline, the not-very-creatively scripted characters and their unmemorable dialogue receive highlighting and benefits by the director's quite creative and memorable use of pop music and camera tricks galore. however, as the typical first-time viewer walks away from the end credits, one asks oneself: ""did the justice system really win? do bottom-dwelling psychopaths really get their comeuppance? and are the plusses of such a frank movie more than the minuses (racial-ethnic stereotyping and epithets overflowing and rampant)?"" i suppose this crowd-pleaser is a landmark ""thrilling"" part of the best american movies of the twentieth century. still, i found goodfellas to be as offensive as pulp fiction when it lowers its sights to scenes of mayhem and violence, gore and bloodsport. but then again, academy voters picked gladiator as the best picture of 2000, as well.";29 July 2001;10;['many', 'many', 'more', 'lorraine', 'wise', 'prior', 'many', 'same', 'worthy', 'wise', 'amoral', 'capitalistic', 'american', 'well', 'last', 'hypocritical', 'unmemorable', 'creative', 'memorable', 'typical', 'first', 'bottom', 'frank', 'more', 'racial', 'ethnic', 'rampant', 'thrilling', 'good', 'american', 'twentieth', 'offensive', 'good'];0.3483333333333333
357;three8s2013;shawshank redemption, star wars(1977), rocky, fugitive. movies that you stop to watch as you're flipping through the channels. goodfellas is one of the greatest films ever made, particularly in the gangster genre. it is the high point of martin scorsese's career.;8 September 2021;10;['rocky', 'great', 'high'];0.48
358;NateW;martin scorsese has made some of the most enduring american films of the last 30 years, and goodfellas still stands one of his very best. arguably the best film of the 90's,goodfellas delivers laughs, thrills, shocks, and a great soundtrack of pop music ranging three decades. as with any scorsese film, the acting is top-notch, especially from liotta and academy award winner pesci. and as with any scorsese film, there's brutal violence abound. goodfellas is definitely one of the best gangster films ever, and it's also a vivid look into an era that once was. on top of all that, it's my all-time favorite film. you can't ask for anything else from a movie than what scorsese's masterpiece delivers. 10/10;28 November 2001;10;['american', 'last', 'good', 'good', 'great', 'scorsese', 'top', 'scorsese', 'brutal', 'good', 'vivid', 'favorite'];0.315
359;allyatherton;"""as far back as i can remember, i've always wanted to be a gangster."" -- henry hill, brooklyn, n.y. 1955. starring ray liotta, joe pesci and robert de niro. written by nicholas pileggi ( novel) and martin scorsese. directed by martin scorsese. first of all i'll say that this isn't normally the kind of movie i watch. in fact i think ( apart from bugsy malone which probably really doesn't count) this is the first mobster movie i can remember watching, it's a proper guys movie. i'm a guy but i'm not that much of a geezer. this is probably to movies what top gear is to tv. it's quite long but it did keep my interest all the way. the acting performances are decent without there really being any stand out performances. ray liotta and joe pesci ( is he really not related in any way to joe paquale?) were probably the pick of the bunch amongst this star studded cast of big nosed very italian looking actors.robert de niro didn't really play a big part and for most of the movie it felt like he was just going through the motions and doing a pretty decent impression of himself, if that makes sense. the cinematography was good and there there lots of laughs, shocks, blood and twists along the way which i'd expect from a scorsese film. the big problem from my point of view is that there isn't much of a plot. it's very artsy but there isn't much of a plot to keep me that interested. and i prefer a plot to grab hold of. that's probably because its a true story and they didn't want to make up too much stuff in case they offended the wrong people. i mean would you want to p*** off the mob? overall this is a decent movie if you like this kind of thing. it's not really my kind of thing but it's still worthy of an 8 out of 10.";22 February 2016;8;['bugsy', 'first', 'proper', 'much', 'top', 'long', 'decent', 'big', 'nosed', 'italian', 'big', 'most', 'decent', 'good', 'scorsese', 'big', 'much', 'artsy', 'much', 'interested', 'true', 'much', 'wrong', 'decent', 'worthy'];0.1685185185185185
360;mgl-92037;featuring an already over the hill de niro, cartoonish violence, unbelievable characters, and a yawner of a plot. even the snoozefest raging bull is better than this turgid wreck.;19 October 2019;5;['unbelievable', 'snoozef', 'well', 'turgid'];-0.25
361;g-96059;the film's reaction at this stage is that the italian mafia films are almost epic. from the hero's childhood film he became the atmosphere until the final death, and then the film is to use the method of narration to narrate the protagonist's inner feelings and treatment of the story happened in the film. halfway through the film, we can definitely appreciate the slightly different angle of the film.;1 April 2020;8;['italian', 'epic', 'final', 'inner', 'different'];0.02
362;Mcnabbbeasty;in my eyes, this is the most wildly entertaining cinematic creation of all time. goodfellas could be scorsese's finest piece of art, although he could build a museum comprised by just his magnificent work. there are very few films i have zero complaints about and this mobster classic is one of them. i loved everything about this riveting tale and it's among my favorite acting ensembles of all time led by liotta, de'niro, and pesci. it's only been 30 year since it's release but sometimes you can just tell when something will be timeless.;8 August 2020;10;['entertaining', 'cinematic', 'fine', 'magnificent', 'few', 'riveting', 'favorite'];0.3880952380952381
363;kane_nelson;"all henry hill (ray liotta) wanted to be was a gangster. beginning as a moving man for the mafia, he eventually works his work up the ranks alongside his two associates jimmy conway (robert de niro) and tommy devito (joe pesci). this is a perhaps martin scorsese's best film and it depicts just how excellent he really is. from the opening scene where the three brutally murder an already lifeless body in a trunk of a car, this just shows how bloody and shocking the gangster life really was. one would probably know how real this film feels as it is based on real life gangsters. the performances are excellent in this film, from ray liotta leading and narrating to robert de niro as the menacing mentor. the standout out for me was the brilliant but psychotic tommy who threatening and killed anyone who tormented him. joe stole every scene he was in for me and their was no surprise joe won best supporting actor. he was also in my favourite scene of the whole movie with the ""how am i funny"" speech which i believe was improvised to further prove how good he was. on a final note, i do think it was quite funny how very early on the movie jimmy tells henry to always keep his mouth shut then proceeds to narrate his life. this movie is a classic that i think everyone must see . 9/10.";14 January 2022;9;['good', 'excellent', 'lifeless', 'bloody', 'real', 'real', 'excellent', 'menacing', 'brilliant', 'psychotic', 'good', 'favourite', 'whole', 'funny', 'good', 'final', 'funny'];0.2615384615384615
364;adeckofcards;"martin scorsese has been characterized by being a filmmaker closely linked to the cinema of gangsters, a genre that has repeatedly proven to dominate with a master cunning, but which finds in 'goodfellas' one of the greatest heights in his career. one more gangsters story is what this movie tells. a history of years of glory and subsequent fall, like others that have been seen in the cinema of scorsese. however, what makes 'goodfellas' different is the special care in the images it has; the fair treatment he makes between a narration that advances like a bullet and a cunning direction. it is almost impossible to ignore the impeccable way in which scorsese tells a story, with a balance between form and substance, but that does not end up falling into the classicism of other directors, adding to this proposal an indelible and inimitable imprint. this is why it could be said that 'goodfellas' is scorsese's cinema in itself. a homogeneous mix between violence, drama, crime, the fluidity of a tachycardic narration and the way in which its images pass through the viewer without leaving him tired. what doubt is there? 'goodfellas' is martin scorsese, a great filmmaker who, like no other, has managed to shape the cinema and the life of gangsters.";2 August 2020;10;['great', 'more', 'subsequent', 'different', 'special', 'fair', 'cunning', 'impossible', 'impeccable', 'other', 'indelible', 'inimitable', 'homogeneous', 'tachycardic', 'tired', 'great', 'other'];0.1992673992673993
365;Primtime;"if there was a film that could come close to being better than my favourite film of all time, it would be goodfellas. this film is so well done, it left me thinking about it for days. martin scorsese took a credible true story (based on the book ""wiseguy""), a superb cast (robert deniro, ray liotta, joe peschi, lorraine bracco and paul sorvino) and did his usual magic creating interesting shots and a film that flows very smoothly. some might say that goodfellas has nothing on either of the first two godfather films, however, i have to disagree. the godfather films were based on a family and the happenings throughout the years, while goodfellas takes a much simpler story about a local group of mafioso and the problems they have with themselves. where the godfather films trace the wars between the mafioso, goodfellas traces the wars within a single group of mafioso. i don't think there has ever been a more abrupt and to the point opening sequence than the one in this film. it prepares you for the violence and vulgarity to come, although there was less of it than i thought there would be. contrary to what others say about this being a showcase for the ugly side of the mob, there are more great dramatic scenes than violent ones. perhaps this was the best film of the 90's, but who really cares. goodfellas will remain in my mind as one of the greatest of all time, and as such i fully recommend this film to all. watch for samuel l. jackson in a small bit role (i believe he even says a word or two). 9/10 stars.";15 June 1999;9;['well', 'favourite', 'credible', 'true', 'usual', 'interesting', 'first', 'simple', 'local', 'single', 'abrupt', 'less', 'contrary', 'ugly', 'great', 'dramatic', 'violent', 'good', 'great', 'such', 'small'];0.0557539682539682
366;KIDOLOHKEN;if the actor who appeared was dicaprio or brad pitt, i would have thought this would be a tarantino movie. i thought that the composition of the story of this movie and the atmosphere of the movie was very similar to once upon a time in hollywood. especially the first half hour. the camera moved very well, and it was difficult for the audience to get bored at the same time. the shooting is very admirable. each picture is very beautiful. it was beautiful because it was a film. there is characteristic music everywhere. how to use how music is very wonderful. inundation of music. the camerawork, photography and music symphony attracted us. if you look at the other films of this director, the scripts are always never a masterpiece. we screenwriters shouldn't try to learn scripts from this director. however. though, the minimum elements that do not get the customer bored are included in the script. overall of those is very similar to tarantino's once upon a time in hollywood. i was surprised that the great movie had such a good example. and i think that the director's true greatness is to discover a new atmosphere like this movie.;6 November 2019;9;['brad', 'tarantino', 'similar', 'first', 'half', 'difficult', 'bored', 'same', 'admirable', 'beautiful', 'beautiful', 'characteristic', 'wonderful', 'other', 'minimum', 'bored', 'similar', 'surprised', 'great', 'good', 'true', 'new'];0.176557239057239
367;asenkron;"henry hill : he is a kind of child who is inclined to disorder. so by the effect of surrondings he attended to a mafia. he was introduced with james conway and tommy devito. before he got larger benefits with them, he had been directly working for paul cicero who is already a friend of paul cicero. i think henry hill ask himself that if i wasn't a gangster, what would i become? there is no answer for this question and so henry found a way out to realize his dreams. like most of the people who has got money and fame afterwards did, it isn't easy to get used to this kind of life. he came to the divorcing point and even he jailed after a fact that trio beated a man whose sister works in federal bureau. the time goes and tommy is killed by the men of a killed mafia leader. after that the whole flow of facts change and paul, henry and tommy's friendships are destroyed so that henry squeals them to the police. script and direction is upper-mediate. actors and their performance are not needed to say lot of words. i especially admired joe pesci as tommy devito who doesn't grudge his bullets from nobody. even if he is simply ridiculed by someone, he shoots him and he draw a cruel man image. on the contrary, henry and jimmy uses their brains more than the bullets. the trio reflects the behaviours of a classic mafia group. the most fascinating scene is that when digging up a corpse which is buried six month before, the words tommy said to henry is ""my mom is preparing sausage and pepper for us"". between the it's similars, goodfellas could be a good example upon explaining for mafia formation. but goodfellas never could be a ""godfather"".";24 September 2007;8;['inclined', 'large', 'most', 'easy', 'killed', 'whole', 'upper', 'cruel', 'classic', 'fascinating', 'good'];0.1714285714285714
368;msudude22;trying to pass ray liotta off as a 21 year old was a joke.;28 June 2018;5;['old'];0.1
369;ToldYaSo;"like most of martin scorsese's films, ""goodfellas"" is an example of superior film-making. the fact that this film is on the american film institute's top 100 films of all time is no surprise to me. it's low ranking of 94 is a bit disturbing. it sits as close to the bottom as it should to the top of that list. this film gives you a hard, long, candid look of the life of a gangster spanning three decades, without pulling any punches. it is violent to be sure, but not gratuitous, unnecessary violence. how can you tell a convincing tale of life in the mob without getting violent? the narration by ray liotta and the style in which the film is presented gives it a very realistic feel that is not easily achieved on the fantastic subject matter. based on the novel by nicholas pileggi, this is a harrowing true story, and despite its incredible turns, we know in our hearts it's all too real. many scenes from this film are burned into my mind, and that can be attributed partially to the story, but mostly to the convincing performances by all involved. joe pesci received an oscar for best supporting actor, but i feel martin was overlooked unjustly. i'm sure he doesn't make films for the sake of awards, that appears to be the case anyway, but i'm sure the recognition wouldn't have embarrassed him either, and it's a shame. i respect the man and his work, and i feel that this film is his greatest so far.";15 April 1999;10;['most', 'superior', 'top', 'low', 'disturbing', 'hard', 'long', 'candid', 'violent', 'sure', 'gratuitous', 'unnecessary', 'convincing', 'violent', 'realistic', 'fantastic', 'harrowing', 'true', 'incredible', 'real', 'many', 'convincing', 'good', 'sure', 'sure', 'great'];0.2302083333333333
370;ated-33034;very good gangster movie. ray liotta is a unique guy and it adds to every movie he's in.;7 September 2021;8;['good', 'unique'];0.5375
371;Snoopy1;"one of my favorite movies, ever. the plot is fascinating, each of the scenes is extremely powerful, scorsese did a phemonenal job directing, and the acting is amazing. joe pesci's character is one of the scariest characters i've ever seen on film or tv. robert deniro is, as usual, terrific, and ray liotta plays his part perfectly. the movie is over 2 hours long, but it goes by so quickly that you want to watch it all over again after it's over. the most chilling scene in the movie is the ""layla"" scene...i've never felt that way about a scene in a movie before.";4 August 2004;10;['favorite', 'fascinating', 'powerful', 'phemonenal', 'amazing', 'scary', 'usual', 'terrific', 'chilling', 'layla'];0.10625
372;umunir-36959;i won't give any review about this movie. all i got to say is this movie is one of the all time greats. i got nothing else to say. watch it for yourself. please don't miss this masterpiece!;30 September 2019;10;[];0.0
